row_id,volume_id,presented_index,true_rank,true_missing_mask
17250,329,2,21,M001011001010101000000011010001000010000010011010
17251,329,3,4,M001011001010101000000011010001000010000010011010
17252,329,4,12,M001011001010101000000011010001000010000010011010
17253,329,5,18,M001011001010101000000011010001000010000010011010
17254,329,6,29,M001011001010101000000011010001000010000010011010
17255,329,7,20,M001011001010101000000011010001000010000010011010
17256,329,8,31,M001011001010101000000011010001000010000010011010
17257,329,9,2,M001011001010101000000011010001000010000010011010
17258,329,10,23,M001011001010101000000011010001000010000010011010
17259,329,11,15,M001011001010101000000011010001000010000010011010
17260,329,12,26,M001011001010101000000011010001000010000010011010
17261,329,13,5,M001011001010101000000011010001000010000010011010
17262,329,14,11,M001011001010101000000011010001000010000010011010
17263,329,15,25,M001011001010101000000011010001000010000010011010
17264,329,16,22,M001011001010101000000011010001000010000010011010
17265,329,17,14,M001011001010101000000011010001000010000010011010
17266,329,18,1,M001011001010101000000011010001000010000010011010
17267,329,19,19,M001011001010101000000011010001000010000010011010
17268,329,20,28,M001011001010101000000011010001000010000010011010
17269,329,21,7,M001011001010101000000011010001000010000010011010
17270,329,22,10,M001011001010101000000011010001000010000010011010
17271,329,23,17,M001011001010101000000011010001000010000010011010
17272,329,24,0,M001011001010101000000011010001000010000010011010
17273,329,25,13,M001011001010101000000011010001000010000010011010
17274,329,26,24,M001011001010101000000011010001000010000010011010
17275,329,27,16,M001011001010101000000011010001000010000010011010
17276,329,28,9,M001011001010101000000011010001000010000010011010
17277,329,29,8,M001011001010101000000011010001000010000010011010
17278,329,30,30,M001011001010101000000011010001000010000010011010
17279,329,31,27,M001011001010101000000011010001000010000010011010
17280,165,0,6,M110000000001000000000001100001111100101000101011
17281,165,1,12,M110000000001000000000001100001111100101000101011
17282,165,2,14,M110000000001000000000001100001111100101000101011
17283,165,3,23,M110000000001000000000001100001111100101000101011
17284,165,4,29,M110000000001000000000001100001111100101000101011
17285,165,5,22,M110000000001000000000001100001111100101000101011
17286,165,6,25,M110000000001000000000001100001111100101000101011
17287,165,7,18,M110000000001000000000001100001111100101000101011
17288,165,8,31,M110000000001000000000001100001111100101000101011
17289,165,9,13,M110000000001000000000001100001111100101000101011
17290,165,10,24,M110000000001000000000001100001111100101000101011
17291,165,11,27,M110000000001000000000001100001111100101000101011
17292,165,12,8,M110000000001000000000001100001111100101000101011
17293,165,13,21,M110000000001000000000001100001111100101000101011
17294,165,14,20,M110000000001000000000001100001111100101000101011
17295,165,15,1,M110000000001000000000001100001111100101000101011
17296,165,16,19,M110000000001000000000001100001111100101000101011
17297,165,17,5,M110000000001000000000001100001111100101000101011
17298,165,18,17,M110000000001000000000001100001111100101000101011
17299,165,19,7,M110000000001000000000001100001111100101000101011
17300,165,20,0,M110000000001000000000001100001111100101000101011
17301,165,21,3,M110000000001000000000001100001111100101000101011
17302,165,22,16,M110000000001000000000001100001111100101000101011
17303,165,23,4,M110000000001000000000001100001111100101000101011
17304,165,24,10,M110000000001000000000001100001111100101000101011
17305,165,25,15,M110000000001000000000001100001111100101000101011
17306,165,26,9,M110000000001000000000001100001111100101000101011
17307,165,27,28,M110000000001000000000001100001111100101000101011
17308,165,28,26,M110000000001000000000001100001111100101000101011
17309,165,29,2,M110000000001000000000001100001111100101000101011
17310,165,30,30,M110000000001000000000001100001111100101000101011
17311,165,31,11,M110000000001000000000001100001111100101000101011
17312,261,0,24,M111011010100000000000000000101100000000101001111
17313,261,1,11,M111011010100000000000000000101100000000101001111
17314,261,2,8,M111011010100000000000000000101100000000101001111
17315,261,3,29,M111011010100000000000000000101100000000101001111
17316,261,4,4,M111011010100000000000000000101100000000101001111
17317,261,5,16,M111011010100000000000000000101100000000101001111
17318,261,6,21,M111011010100000000000000000101100000000101001111
17319,261,7,18,M111011010100000000000000000101100000000101001111
17320,261,8,22,M111011010100000000000000000101100000000101001111
17321,261,9,3,M111011010100000000000000000101100000000101001111
17322,261,10,7,M111011010100000000000000000101100000000101001111
17323,261,11,27,M111011010100000000000000000101100000000101001111
17324,261,12,13,M111011010100000000000000000101100000000101001111
17325,261,13,17,M111011010100000000000000000101100000000101001111
17326,261,14,10,M111011010100000000000000000101100000000101001111
17327,261,15,0,M111011010100000000000000000101100000000101001111
17328,261,16,5,M111011010100000000000000000101100000000101001111
17329,261,17,14,M111011010100000000000000000101100000000101001111
17330,261,18,28,M111011010100000000000000000101100000000101001111
17331,261,19,2,M111011010100000000000000000101100000000101001111
17332,261,20,26,M111011010100000000000000000101100000000101001111
17333,261,21,23,M111011010100000000000000000101100000000101001111
17334,261,22,31,M111011010100000000000000000101100000000101001111
17335,261,23,9,M111011010100000000000000000101100000000101001111
17336,261,24,20,M111011010100000000000000000101100000000101001111
17337,261,25,6,M111011010100000000000000000101100000000101001111
17338,261,26,1,M111011010100000000000000000101100000000101001111
17339,261,27,25,M111011010100000000000000000101100000000101001111
17340,261,28,15,M111011010100000000000000000101100000000101001111
17341,261,29,30,M111011010100000000000000000101100000000101001111
17342,261,30,12,M111011010100000000000000000101100000000101001111
17343,261,31,19,M111011010100000000000000000101100000000101001111
17344,118,0,8,M100110100011001101100100100100000000000001010001
17345,118,1,14,M100110100011001101100100100100000000000001010001
17346,118,2,25,M100110100011001101100100100100000000000001010001
17347,118,3,10,M100110100011001101100100100100000000000001010001
17348,118,4,9,M100110100011001101100100100100000000000001010001
17349,118,5,16,M100110100011001101100100100100000000000001010001
17350,118,6,1,M100110100011001101100100100100000000000001010001
17351,118,7,28,M100110100011001101100100100100000000000001010001
17352,118,8,15,M100110100011001101100100100100000000000001010001
17353,118,9,0,M100110100011001101100100100100000000000001010001
17354,118,10,24,M100110100011001101100100100100000000000001010001
17355,118,11,4,M100110100011001101100100100100000000000001010001
17356,118,12,29,M100110100011001101100100100100000000000001010001
17357,118,13,21,M100110100011001101100100100100000000000001010001
17358,118,14,2,M100110100011001101100100100100000000000001010001
17359,118,15,27,M100110100011001101100100100100000000000001010001
17360,118,16,13,M100110100011001101100100100100000000000001010001
17361,118,17,19,M100110100011001101100100100100000000000001010001
17362,118,18,7,M100110100011001101100100100100000000000001010001
17363,118,19,6,M100110100011001101100100100100000000000001010001
17364,118,20,12,M100110100011001101100100100100000000000001010001
17365,118,21,26,M100110100011001101100100100100000000000001010001
17366,118,22,30,M100110100011001101100100100100000000000001010001
17367,118,23,18,M100110100011001101100100100100000000000001010001
17368,118,24,11,M100110100011001101100100100100000000000001010001
17369,118,25,20,M100110100011001101100100100100000000000001010001
17370,118,26,17,M100110100011001101100100100100000000000001010001
17371,118,27,3,M100110100011001101100100100100000000000001010001
17372,118,28,5,M100110100011001101100100100100000000000001010001
17373,118,29,23,M100110100011001101100100100100000000000001010001
17374,118,30,22,M100110100011001101100100100100000000000001010001
17375,118,31,31,M100110100011001101100100100100000000000001010001
17376,70,0,21,M100011000100011010100000001000000000110100010111
17377,70,1,1,M100011000100011010100000001000000000110100010111
17378,70,2,30,M100011000100011010100000001000000000110100010111
17379,70,3,16,M100011000100011010100000001000000000110100010111
17380,70,4,11,M100011000100011010100000001000000000110100010111
17381,70,5,13,M100011000100011010100000001000000000110100010111
17382,70,6,8,M100011000100011010100000001000000000110100010111
17383,70,7,14,M100011000100011010100000001000000000110100010111
17384,70,8,19,M100011000100011010100000001000000000110100010111
17385,70,9,4,M100011000100011010100000001000000000110100010111
17386,70,10,31,M100011000100011010100000001000000000110100010111
17387,70,11,3,M100011000100011010100000001000000000110100010111
17388,70,12,10,M100011000100011010100000001000000000110100010111
17389,70,13,27,M100011000100011010100000001000000000110100010111
17390,70,14,18,M100011000100011010100000001000000000110100010111
17391,70,15,22,M100011000100011010100000001000000000110100010111
17392,70,16,25,M100011000100011010100000001000000000110100010111
17393,70,17,28,M100011000100011010100000001000000000110100010111
17394,70,18,0,M100011000100011010100000001000000000110100010111
17395,70,19,29,M100011000100011010100000001000000000110100010111
17396,70,20,12,M100011000100011010100000001000000000110100010111
17397,70,21,7,M100011000100011010100000001000000000110100010111
17398,70,22,9,M100011000100011010100000001000000000110100010111
17399,70,23,23,M100011000100011010100000001000000000110100010111
17400,70,24,15,M100011000100011010100000001000000000110100010111
17401,70,25,20,M100011000100011010100000001000000000110100010111
17402,70,26,6,M100011000100011010100000001000000000110100010111
17403,70,27,26,M100011000100011010100000001000000000110100010111
17404,70,28,5,M100011000100011010100000001000000000110100010111
17405,70,29,17,M100011000100011010100000001000000000110100010111
17406,70,30,24,M100011000100011010100000001000000000110100010111
17407,70,31,2,M100011000100011010100000001000000000110100010111
17408,459,0,11,M011011100100000010000100000001001100000000111110
17409,459,1,31,M011011100100000010000100000001001100000000111110
17410,459,2,15,M011011100100000010000100000001001100000000111110
17411,459,3,23,M011011100100000010000100000001001100000000111110
17412,459,4,28,M011011100100000010000100000001001100000000111110
17413,459,5,10,M011011100100000010000100000001001100000000111110
17414,459,6,2,M011011100100000010000100000001001100000000111110
17415,459,7,30,M011011100100000010000100000001001100000000111110
17416,459,8,8,M011011100100000010000100000001001100000000111110
17417,459,9,9,M011011100100000010000100000001001100000000111110
17418,459,10,29,M011011100100000010000100000001001100000000111110
17419,459,11,4,M011011100100000010000100000001001100000000111110
17420,459,12,18,M011011100100000010000100000001001100000000111110
17421,459,13,24,M011011100100000010000100000001001100000000111110
17422,459,14,25,M011011100100000010000100000001001100000000111110
17423,459,15,3,M011011100100000010000100000001001100000000111110
17424,459,16,22,M011011100100000010000100000001001100000000111110
17425,459,17,21,M011011100100000010000100000001001100000000111110
17426,459,18,17,M011011100100000010000100000001001100000000111110
17427,459,19,1,M011011100100000010000100000001001100000000111110
17428,459,20,13,M011011100100000010000100000001001100000000111110
17429,459,21,26,M011011100100000010000100000001001100000000111110
17430,459,22,14,M011011100100000010000100000001001100000000111110
17431,459,23,6,M011011100100000010000100000001001100000000111110
17432,459,24,16,M011011100100000010000100000001001100000000111110
17433,459,25,12,M011011100100000010000100000001001100000000111110
17434,459,26,0,M011011100100000010000100000001001100000000111110
17435,459,27,20,M011011100100000010000100000001001100000000111110
17436,459,28,7,M011011100100000010000100000001001100000000111110
17437,459,29,5,M011011100100000010000100000001001100000000111110
17438,459,30,27,M011011100100000010000100000001001100000000111110
17439,459,31,19,M011011100100000010000100000001001100000000111110
17472,159,0,27,M010010000100110000101000010000100100000010101111
17473,159,1,24,M010010000100110000101000010000100100000010101111
17474,159,2,12,M010010000100110000101000010000100100000010101111
17475,159,3,25,M010010000100110000101000010000100100000010101111
17476,159,4,30,M010010000100110000101000010000100100000010101111
17477,159,5,23,M010010000100110000101000010000100100000010101111
17478,159,6,11,M010010000100110000101000010000100100000010101111
17479,159,7,26,M010010000100110000101000010000100100000010101111
17480,159,8,28,M010010000100110000101000010000100100000010101111
17481,159,9,14,M010010000100110000101000010000100100000010101111
17482,159,10,1,M010010000100110000101000010000100100000010101111
17483,159,11,18,M010010000100110000101000010000100100000010101111
17484,159,12,22,M010010000100110000101000010000100100000010101111
17485,159,13,4,M010010000100110000101000010000100100000010101111
17486,159,14,6,M010010000100110000101000010000100100000010101111
17487,159,15,21,M010010000100110000101000010000100100000010101111
17488,159,16,15,M010010000100110000101000010000100100000010101111
17489,159,17,13,M010010000100110000101000010000100100000010101111
17490,159,18,0,M010010000100110000101000010000100100000010101111
17491,159,19,7,M010010000100110000101000010000100100000010101111
17492,159,20,10,M010010000100110000101000010000100100000010101111
17493,159,21,19,M010010000100110000101000010000100100000010101111
17494,159,22,16,M010010000100110000101000010000100100000010101111
17495,159,23,5,M010010000100110000101000010000100100000010101111
17496,159,24,2,M010010000100110000101000010000100100000010101111
17497,159,25,3,M010010000100110000101000010000100100000010101111
17498,159,26,8,M010010000100110000101000010000100100000010101111
17499,159,27,29,M010010000100110000101000010000100100000010101111
17500,159,28,17,M010010000100110000101000010000100100000010101111
17501,159,29,31,M010010000100110000101000010000100100000010101111
17502,159,30,9,M010010000100110000101000010000100100000010101111
17503,159,31,20,M010010000100110000101000010000100100000010101111
17536,457,0,12,M010101010011000000000100001100000000100001011111
17537,457,1,10,M010101010011000000000100001100000000100001011111
17538,457,2,24,M010101010011000000000100001100000000100001011111
17539,457,3,22,M010101010011000000000100001100000000100001011111
17540,457,4,2,M010101010011000000000100001100000000100001011111
17541,457,5,7,M010101010011000000000100001100000000100001011111
17542,457,6,1,M010101010011000000000100001100000000100001011111
17543,457,7,23,M010101010011000000000100001100000000100001011111
17544,457,8,11,M010101010011000000000100001100000000100001011111
17545,457,9,14,M010101010011000000000100001100000000100001011111
17546,457,10,20,M010101010011000000000100001100000000100001011111
17547,457,11,3,M010101010011000000000100001100000000100001011111
17548,457,12,30,M010101010011000000000100001100000000100001011111
17549,457,13,21,M010101010011000000000100001100000000100001011111
17550,457,14,8,M010101010011000000000100001100000000100001011111
17551,457,15,16,M010101010011000000000100001100000000100001011111
17552,457,16,0,M010101010011000000000100001100000000100001011111
17553,457,17,13,M010101010011000000000100001100000000100001011111
17554,457,18,25,M010101010011000000000100001100000000100001011111
17555,457,19,4,M010101010011000000000100001100000000100001011111
17556,457,20,5,M010101010011000000000100001100000000100001011111
17557,457,21,15,M010101010011000000000100001100000000100001011111
17558,457,22,19,M010101010011000000000100001100000000100001011111
17559,457,23,6,M010101010011000000000100001100000000100001011111
17560,457,24,26,M010101010011000000000100001100000000100001011111
17561,457,25,9,M010101010011000000000100001100000000100001011111
17562,457,26,18,M010101010011000000000100001100000000100001011111
17563,457,27,29,M010101010011000000000100001100000000100001011111
17564,457,28,27,M010101010011000000000100001100000000100001011111
17565,457,29,31,M010101010011000000000100001100000000100001011111
17566,457,30,17,M010101010011000000000100001100000000100001011111
17567,457,31,28,M010101010011000000000100001100000000100001011111
17568,357,0,30,M111111000010000000010100000000110000100001100110
17569,357,1,15,M111111000010000000010100000000110000100001100110
17570,357,2,19,M111111000010000000010100000000110000100001100110
17571,357,3,20,M111111000010000000010100000000110000100001100110
17572,357,4,28,M111111000010000000010100000000110000100001100110
17573,357,5,23,M111111000010000000010100000000110000100001100110
17574,357,6,3,M111111000010000000010100000000110000100001100110
17575,357,7,1,M111111000010000000010100000000110000100001100110
17576,357,8,2,M111111000010000000010100000000110000100001100110
17577,357,9,18,M111111000010000000010100000000110000100001100110
17578,357,10,5,M111111000010000000010100000000110000100001100110
17579,357,11,0,M111111000010000000010100000000110000100001100110
17580,357,12,8,M111111000010000000010100000000110000100001100110
17581,357,13,10,M111111000010000000010100000000110000100001100110
17582,357,14,17,M111111000010000000010100000000110000100001100110
17583,357,15,27,M111111000010000000010100000000110000100001100110
17584,357,16,13,M111111000010000000010100000000110000100001100110
17585,357,17,29,M111111000010000000010100000000110000100001100110
17586,357,18,16,M111111000010000000010100000000110000100001100110
17587,357,19,6,M111111000010000000010100000000110000100001100110
17588,357,20,22,M111111000010000000010100000000110000100001100110
17589,357,21,26,M111111000010000000010100000000110000100001100110
17590,357,22,24,M111111000010000000010100000000110000100001100110
17591,357,23,21,M111111000010000000010100000000110000100001100110
17592,357,24,12,M111111000010000000010100000000110000100001100110
17593,357,25,4,M111111000010000000010100000000110000100001100110
17594,357,26,25,M111111000010000000010100000000110000100001100110
17595,357,27,14,M111111000010000000010100000000110000100001100110
17596,357,28,11,M111111000010000000010100000000110000100001100110
17597,357,29,31,M111111000010000000010100000000110000100001100110
17598,357,30,9,M111111000010000000010100000000110000100001100110
17599,357,31,7,M111111000010000000010100000000110000100001100110
17600,104,0,20,M101011000000001000100010000000100001110000101111
17601,104,1,7,M101011000000001000100010000000100001110000101111
17602,104,2,21,M101011000000001000100010000000100001110000101111
17603,104,3,17,M101011000000001000100010000000100001110000101111
17604,104,4,14,M101011000000001000100010000000100001110000101111
17605,104,5,15,M101011000000001000100010000000100001110000101111
17606,104,6,11,M101011000000001000100010000000100001110000101111
17607,104,7,18,M101011000000001000100010000000100001110000101111
17608,104,8,10,M101011000000001000100010000000100001110000101111
17609,104,9,5,M101011000000001000100010000000100001110000101111
17610,104,10,24,M101011000000001000100010000000100001110000101111
17611,104,11,23,M101011000000001000100010000000100001110000101111
17612,104,12,27,M101011000000001000100010000000100001110000101111
17613,104,13,4,M101011000000001000100010000000100001110000101111
17614,104,14,13,M101011000000001000100010000000100001110000101111
17615,104,15,16,M101011000000001000100010000000100001110000101111
17616,104,16,31,M101011000000001000100010000000100001110000101111
17617,104,17,9,M101011000000001000100010000000100001110000101111
17618,104,18,29,M101011000000001000100010000000100001110000101111
17619,104,19,2,M101011000000001000100010000000100001110000101111
17620,104,20,12,M101011000000001000100010000000100001110000101111
17621,104,21,26,M101011000000001000100010000000100001110000101111
17622,104,22,6,M101011000000001000100010000000100001110000101111
17623,104,23,22,M101011000000001000100010000000100001110000101111
17624,104,24,1,M101011000000001000100010000000100001110000101111
17625,104,25,3,M101011000000001000100010000000100001110000101111
17626,104,26,0,M101011000000001000100010000000100001110000101111
17627,104,27,8,M101011000000001000100010000000100001110000101111
17628,104,28,28,M101011000000001000100010000000100001110000101111
17629,104,29,30,M101011000000001000100010000000100001110000101111
17630,104,30,19,M101011000000001000100010000000100001110000101111
17631,104,31,25,M101011000000001000100010000000100001110000101111
17632,40,0,17,M110110000001000010110000010000000001110001010101
17633,40,1,25,M110110000001000010110000010000000001110001010101
17634,40,2,18,M110110000001000010110000010000000001110001010101
17635,40,3,4,M110110000001000010110000010000000001110001010101
17636,40,4,11,M110110000001000010110000010000000001110001010101
17637,40,5,26,M110110000001000010110000010000000001110001010101
17638,40,6,23,M110110000001000010110000010000000001110001010101
17639,40,7,14,M110110000001000010110000010000000001110001010101
17640,40,8,6,M110110000001000010110000010000000001110001010101
17641,40,9,5,M110110000001000010110000010000000001110001010101
17642,40,10,2,M110110000001000010110000010000000001110001010101
17643,40,11,0,M110110000001000010110000010000000001110001010101
17644,40,12,28,M110110000001000010110000010000000001110001010101
17645,40,13,29,M110110000001000010110000010000000001110001010101
17646,40,14,7,M110110000001000010110000010000000001110001010101
17647,40,15,20,M110110000001000010110000010000000001110001010101
17648,40,16,12,M110110000001000010110000010000000001110001010101
17649,40,17,21,M110110000001000010110000010000000001110001010101
17650,40,18,10,M110110000001000010110000010000000001110001010101
17651,40,19,27,M110110000001000010110000010000000001110001010101
17652,40,20,1,M110110000001000010110000010000000001110001010101
17653,40,21,31,M110110000001000010110000010000000001110001010101
17654,40,22,8,M110110000001000010110000010000000001110001010101
17655,40,23,22,M110110000001000010110000010000000001110001010101
17656,40,24,9,M110110000001000010110000010000000001110001010101
17657,40,25,13,M110110000001000010110000010000000001110001010101
17658,40,26,19,M110110000001000010110000010000000001110001010101
17659,40,27,24,M110110000001000010110000010000000001110001010101
17660,40,28,15,M110110000001000010110000010000000001110001010101
17661,40,29,3,M110110000001000010110000010000000001110001010101
17662,40,30,16,M110110000001000010110000010000000001110001010101
17663,40,31,30,M110110000001000010110000010000000001110001010101
17696,492,0,2,M010100011000000000000011000001010011001000111101
17697,492,1,27,M010100011000000000000011000001010011001000111101
17698,492,2,9,M010100011000000000000011000001010011001000111101
17699,492,3,1,M010100011000000000000011000001010011001000111101
17700,492,4,24,M010100011000000000000011000001010011001000111101
17701,492,5,19,M010100011000000000000011000001010011001000111101
17702,492,6,20,M010100011000000000000011000001010011001000111101
17703,492,7,15,M010100011000000000000011000001010011001000111101
17704,492,8,16,M010100011000000000000011000001010011001000111101
17705,492,9,8,M010100011000000000000011000001010011001000111101
17706,492,10,4,M010100011000000000000011000001010011001000111101
17707,492,11,28,M010100011000000000000011000001010011001000111101
17708,492,12,12,M010100011000000000000011000001010011001000111101
17709,492,13,25,M010100011000000000000011000001010011001000111101
17710,492,14,29,M010100011000000000000011000001010011001000111101
17711,492,15,5,M010100011000000000000011000001010011001000111101
17712,492,16,17,M010100011000000000000011000001010011001000111101
17713,492,17,13,M010100011000000000000011000001010011001000111101
17714,492,18,23,M010100011000000000000011000001010011001000111101
17715,492,19,10,M010100011000000000000011000001010011001000111101
17716,492,20,18,M010100011000000000000011000001010011001000111101
17717,492,21,0,M010100011000000000000011000001010011001000111101
17718,492,22,3,M010100011000000000000011000001010011001000111101
17719,492,23,26,M010100011000000000000011000001010011001000111101
17720,492,24,31,M010100011000000000000011000001010011001000111101
17721,492,25,7,M010100011000000000000011000001010011001000111101
17722,492,26,11,M010100011000000000000011000001010011001000111101
17723,492,27,30,M010100011000000000000011000001010011001000111101
17724,492,28,14,M010100011000000000000011000001010011001000111101
17725,492,29,21,M010100011000000000000011000001010011001000111101
17726,492,30,22,M010100011000000000000011000001010011001000111101
17727,492,31,6,M010100011000000000000011000001010011001000111101
17728,389,0,0,M111100000100010001010000000000010001000010111011
17729,389,1,15,M111100000100010001010000000000010001000010111011
17730,389,2,14,M111100000100010001010000000000010001000010111011
17731,389,3,6,M111100000100010001010000000000010001000010111011
17732,389,4,2,M111100000100010001010000000000010001000010111011
17733,389,5,27,M111100000100010001010000000000010001000010111011
17734,389,6,18,M111100000100010001010000000000010001000010111011
17735,389,7,4,M111100000100010001010000000000010001000010111011
17736,389,8,8,M111100000100010001010000000000010001000010111011
17737,389,9,11,M111100000100010001010000000000010001000010111011
17738,389,10,21,M111100000100010001010000000000010001000010111011
17739,389,11,1,M111100000100010001010000000000010001000010111011
17740,389,12,20,M111100000100010001010000000000010001000010111011
17741,389,13,13,M111100000100010001010000000000010001000010111011
17742,389,14,19,M111100000100010001010000000000010001000010111011
17743,389,15,12,M111100000100010001010000000000010001000010111011
17744,389,16,9,M111100000100010001010000000000010001000010111011
17745,389,17,16,M111100000100010001010000000000010001000010111011
17746,389,18,10,M111100000100010001010000000000010001000010111011
17747,389,19,17,M111100000100010001010000000000010001000010111011
17748,389,20,31,M111100000100010001010000000000010001000010111011
17749,389,21,30,M111100000100010001010000000000010001000010111011
17750,389,22,7,M111100000100010001010000000000010001000010111011
17751,389,23,29,M111100000100010001010000000000010001000010111011
17752,389,24,22,M111100000100010001010000000000010001000010111011
17753,389,25,23,M111100000100010001010000000000010001000010111011
17754,389,26,26,M111100000100010001010000000000010001000010111011
17755,389,27,28,M111100000100010001010000000000010001000010111011
17756,389,28,24,M111100000100010001010000000000010001000010111011
17757,389,29,25,M111100000100010001010000000000010001000010111011
17758,389,30,5,M111100000100010001010000000000010001000010111011
17759,389,31,3,M111100000100010001010000000000010001000010111011
17760,276,0,2,M110110000010110000000101000001000001000110101100
17761,276,1,12,M110110000010110000000101000001000001000110101100
17762,276,2,28,M110110000010110000000101000001000001000110101100
17763,276,3,1,M110110000010110000000101000001000001000110101100
17764,276,4,29,M110110000010110000000101000001000001000110101100
17765,276,5,8,M110110000010110000000101000001000001000110101100
17766,276,6,17,M110110000010110000000101000001000001000110101100
17767,276,7,3,M110110000010110000000101000001000001000110101100
17768,276,8,10,M110110000010110000000101000001000001000110101100
17769,276,9,13,M110110000010110000000101000001000001000110101100
17770,276,10,14,M110110000010110000000101000001000001000110101100
17771,276,11,22,M110110000010110000000101000001000001000110101100
17772,276,12,5,M110110000010110000000101000001000001000110101100
17773,276,13,16,M110110000010110000000101000001000001000110101100
17774,276,14,20,M110110000010110000000101000001000001000110101100
17775,276,15,9,M110110000010110000000101000001000001000110101100
17776,276,16,24,M110110000010110000000101000001000001000110101100
17777,276,17,18,M110110000010110000000101000001000001000110101100
17778,276,18,7,M110110000010110000000101000001000001000110101100
17779,276,19,6,M110110000010110000000101000001000001000110101100
17780,276,20,30,M110110000010110000000101000001000001000110101100
17781,276,21,31,M110110000010110000000101000001000001000110101100
17782,276,22,4,M110110000010110000000101000001000001000110101100
17783,276,23,21,M110110000010110000000101000001000001000110101100
17784,276,24,26,M110110000010110000000101000001000001000110101100
17785,276,25,19,M110110000010110000000101000001000001000110101100
17786,276,26,11,M110110000010110000000101000001000001000110101100
17787,276,27,15,M110110000010110000000101000001000001000110101100
17788,276,28,27,M110110000010110000000101000001000001000110101100
17789,276,29,0,M110110000010110000000101000001000001000110101100
17790,276,30,25,M110110000010110000000101000001000001000110101100
17791,276,31,23,M110110000010110000000101000001000001000110101100
17792,472,0,16,M101110000010100100100000101000110010101000100000
17793,472,1,4,M101110000010100100100000101000110010101000100000
17794,472,2,0,M101110000010100100100000101000110010101000100000
17795,472,3,11,M101110000010100100100000101000110010101000100000
17796,472,4,23,M101110000010100100100000101000110010101000100000
17797,472,5,5,M101110000010100100100000101000110010101000100000
17798,472,6,3,M101110000010100100100000101000110010101000100000
17799,472,7,20,M101110000010100100100000101000110010101000100000
17800,472,8,15,M101110000010100100100000101000110010101000100000
17801,472,9,24,M101110000010100100100000101000110010101000100000
17802,472,10,13,M101110000010100100100000101000110010101000100000
17803,472,11,28,M101110000010100100100000101000110010101000100000
17804,472,12,12,M101110000010100100100000101000110010101000100000
17805,472,13,6,M101110000010100100100000101000110010101000100000
17806,472,14,27,M101110000010100100100000101000110010101000100000
17807,472,15,19,M101110000010100100100000101000110010101000100000
17808,472,16,26,M101110000010100100100000101000110010101000100000
17809,472,17,1,M101110000010100100100000101000110010101000100000
17810,472,18,18,M101110000010100100100000101000110010101000100000
17811,472,19,2,M101110000010100100100000101000110010101000100000
17812,472,20,7,M101110000010100100100000101000110010101000100000
17813,472,21,8,M101110000010100100100000101000110010101000100000
17814,472,22,30,M101110000010100100100000101000110010101000100000
17815,472,23,31,M101110000010100100100000101000110010101000100000
17816,472,24,9,M101110000010100100100000101000110010101000100000
17817,472,25,25,M101110000010100100100000101000110010101000100000
17818,472,26,10,M101110000010100100100000101000110010101000100000
17819,472,27,17,M101110000010100100100000101000110010101000100000
17820,472,28,21,M101110000010100100100000101000110010101000100000
17821,472,29,29,M101110000010100100100000101000110010101000100000
17822,472,30,22,M101110000010100100100000101000110010101000100000
17823,472,31,14,M101110000010100100100000101000110010101000100000
17824,473,0,2,M011110001010100010010000000100000100010000001111
17825,473,1,27,M011110001010100010010000000100000100010000001111
17826,473,2,6,M011110001010100010010000000100000100010000001111
17827,473,3,7,M011110001010100010010000000100000100010000001111
17828,473,4,8,M011110001010100010010000000100000100010000001111
17829,473,5,10,M011110001010100010010000000100000100010000001111
17830,473,6,4,M011110001010100010010000000100000100010000001111
17831,473,7,19,M011110001010100010010000000100000100010000001111
17832,473,8,24,M011110001010100010010000000100000100010000001111
17833,473,9,31,M011110001010100010010000000100000100010000001111
17834,473,10,30,M011110001010100010010000000100000100010000001111
17835,473,11,18,M011110001010100010010000000100000100010000001111
17836,473,12,9,M011110001010100010010000000100000100010000001111
17837,473,13,3,M011110001010100010010000000100000100010000001111
17838,473,14,26,M011110001010100010010000000100000100010000001111
17839,473,15,22,M011110001010100010010000000100000100010000001111
17840,473,16,5,M011110001010100010010000000100000100010000001111
17841,473,17,14,M011110001010100010010000000100000100010000001111
17842,473,18,21,M011110001010100010010000000100000100010000001111
17843,473,19,17,M011110001010100010010000000100000100010000001111
17844,473,20,23,M011110001010100010010000000100000100010000001111
17845,473,21,20,M011110001010100010010000000100000100010000001111
17846,473,22,16,M011110001010100010010000000100000100010000001111
17847,473,23,11,M011110001010100010010000000100000100010000001111
17848,473,24,25,M011110001010100010010000000100000100010000001111
17849,473,25,29,M011110001010100010010000000100000100010000001111
17850,473,26,1,M011110001010100010010000000100000100010000001111
17851,473,27,15,M011110001010100010010000000100000100010000001111
17852,473,28,0,M011110001010100010010000000100000100010000001111
17853,473,29,12,M011110001010100010010000000100000100010000001111
17854,473,30,28,M011110001010100010010000000100000100010000001111
17855,473,31,13,M011110001010100010010000000100000100010000001111
17888,553,0,31,M111010001010101000000100000000011011011000001000
17889,553,1,26,M111010001010101000000100000000011011011000001000
17890,553,2,19,M111010001010101000000100000000011011011000001000
17891,553,3,2,M111010001010101000000100000000011011011000001000
17892,553,4,22,M111010001010101000000100000000011011011000001000
17893,553,5,12,M111010001010101000000100000000011011011000001000
17894,553,6,10,M111010001010101000000100000000011011011000001000
